bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_mahāvagga	bjt_book	bjt_vagga	bjt_sutta
sn-5-2-4-6	sn-5-2-4-6	sn-5-2	20	188	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nīvaraṇavaggo	buddhisuttaṃ
sn-5-2-4-7	sn-5-2-4-7	sn-5-2	20	190	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nīvaraṇavaggo	āvaraṇasuttaṃ
sn-5-2-4-8	sn-5-2-4-8	sn-5-2	20	190	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nīvaraṇavaggo	anīvaraṇasuttaṃ
sn-5-2-4-9	sn-5-2-4-9	sn-5-2	20	192	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nīvaraṇavaggo	mahārukkhasuttaṃ
sn-5-2-4-10	sn-5-2-4-10	sn-5-2	20	194	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nīvaraṇavaggo	nīvaraṇasuttaṃ
sn-5-2-5-1	sn-5-2-5-1	sn-5-2	20	196	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	vidhāsuttaṃ
sn-5-2-5-2	sn-5-2-5-2	sn-5-2	20	196	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	cakkavattisuttaṃ
sn-5-2-5-3	sn-5-2-5-3	sn-5-2	20	196	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	mārasuttaṃ
sn-5-2-5-4	sn-5-2-5-4	sn-5-2	20	198	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	duppaññasuttaṃ
sn-5-2-5-5	sn-5-2-5-5	sn-5-2	20	198	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	paññavasuttaṃ
sn-5-2-5-6	sn-5-2-5-6	sn-5-2	20	198	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	daḷiddasuttaṃ
sn-5-2-5-7	sn-5-2-5-7	sn-5-2	20	198	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	adaḷiddasuttaṃ
sn-5-2-5-8	sn-5-2-5-8	sn-5-2	20	200	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	ādiccasuttaṃ
sn-5-2-5-9	sn-5-2-5-9	sn-5-2	20	200	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	aṅgasuttaṃ
sn-5-2-5-10	sn-5-2-5-10	sn-5-2	20	200	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	cakkavattivaggo	dutiya aṅgasuttaṃ
sn-5-2-6-1	sn-5-2-6-1	sn-5-2	20	202	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	bojjhaṅgavaggo	āhārasuttaṃ
sn-5-2-6-2	sn-5-2-6-2	sn-5-2	20	210	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	bojjhaṅgavaggo	pariyāyasuttaṃ
sn-5-2-6-3	sn-5-2-6-3	sn-5-2	20	216	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	bojjhaṅgavaggo	aggisuttaṃ
sn-5-2-6-4	sn-5-2-6-4	sn-5-2	20	218	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	bojjhaṅgavaggo	mettasuttaṃ
sn-5-2-6-5	sn-5-2-6-5	sn-5-2	20	228	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	bojjhaṅgavaggo	saṅgāravasuttaṃ
sn-5-2-6-6	sn-5-2-6-6	sn-5-2	20	234	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	bojjhaṅgavaggo	abhayasuttaṃ
sn-5-2-7-1	sn-5-2-7-1	sn-5-2	20	240	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	ānāpānavaggo	aṭṭhikasuttaṃ
sn-5-2-7-2	sn-5-2-7-2	sn-5-2	20	240	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	ānāpānavaggo	dutiya aṭṭhikasuttaṃ
sn-5-2-7-3	sn-5-2-7-3	sn-5-2	20	240	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	ānāpānavaggo	tatiya aṭṭhikasuttaṃ
sn-5-2-7-4	sn-5-2-7-4	sn-5-2	20	242	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	ānāpānavaggo	catuttha aṭṭhikasuttaṃ
sn-5-2-7-5	sn-5-2-7-5	sn-5-2	20	242	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	ānāpānavaggo	pañcama aṭṭhikasuttaṃ
sn-5-2-7-6	sn-5-2-7-6	sn-5-2	20	242	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	ānāpānavaggo	chaṭṭha aṭṭhikasuttaṃ
sn-5-2-8-55	sn-5-2-8-55	sn-5-2	20	248	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nirodhavaggo	nirodhasuttaṃ
sn-5-2-8-56	sn-5-2-8-56	sn-5-2	20	248	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nirodhavaggo	dutiya nirodhasuttaṃ
sn-5-2-8-57	sn-5-2-8-57	sn-5-2	20	248	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nirodhavaggo	tatiya nirodhasuttaṃ
sn-5-2-8-58	sn-5-2-8-58	sn-5-2	20	250	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nirodhavaggo	catuttha nirodhasuttaṃ
sn-5-2-8-59	sn-5-2-8-59	sn-5-2	20	250	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nirodhavaggo	pañcama nirodhasuttaṃ
sn-5-2-8-60	sn-5-2-8-60	sn-5-2	20	250	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	bojjhaṅgasaṃyuttaṃ	nirodhavaggo	chaṭṭha nirodhasuttaṃ
sn-5-3-1-1	sn-5-3-1-1	sn-5-3	20	260	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	ambapālisuttaṃ
sn-5-3-1-2	sn-5-3-1-2	sn-5-3	20	260	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	satosuttaṃ
sn-5-3-1-3	sn-5-3-1-3	sn-5-3	20	262	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	bhikkhusuttaṃ
sn-5-3-1-4	sn-5-3-1-4	sn-5-3	20	264	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	sālāsuttaṃ
sn-5-3-1-5	sn-5-3-1-5	sn-5-3	20	266	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	kusalarāsisuttaṃ
sn-5-3-1-6	sn-5-3-1-6	sn-5-3	20	268	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	sakuṇagghisuttaṃ
sn-5-3-1-7	sn-5-3-1-7	sn-5-3	20	270	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	makkaṭasuttaṃ
sn-5-3-1-8	sn-5-3-1-8	sn-5-3	20	272	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	sūdasuttaṃ
sn-5-3-1-9	sn-5-3-1-9	sn-5-3	20	276	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	gilānasuttaṃ
sn-5-3-1-10	sn-5-3-1-10	sn-5-3	20	280	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ambapālivaggo	bhikkhunupassayasuttaṃ
sn-5-3-2-1	sn-5-3-2-1	sn-5-3	20	286	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	mahāpurisasuttaṃ
sn-5-3-2-2	sn-5-3-2-2	sn-5-3	20	286	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	nālandāsuttaṃ
sn-5-3-2-3	sn-5-3-2-3	sn-5-3	20	292	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	cundasuttaṃ
sn-5-3-2-4	sn-5-3-2-4	sn-5-3	20	294	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	ukkacelasuttaṃ
sn-5-3-2-5	sn-5-3-2-5	sn-5-3	20	298	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	bāhiyasuttaṃ
sn-5-3-2-6	sn-5-3-2-6	sn-5-3	20	298	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	uttiyasuttaṃ
sn-5-3-2-7	sn-5-3-2-7	sn-5-3	20	300	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	ariyasuttaṃ
sn-5-3-2-8	sn-5-3-2-8	sn-5-3	20	300	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	brahmasuttaṃ
sn-5-3-2-9	sn-5-3-2-9	sn-5-3	20	302	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	sedakasuttaṃ
sn-5-3-2-10	sn-5-3-2-10	sn-5-3	20	304	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	nālandāvaggo	janapadakalyāṇīsuttaṃ
sn-5-3-3-1	sn-5-3-3-1	sn-5-3	20	306	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	sīlasuttaṃ
sn-5-3-3-2	sn-5-3-3-2	sn-5-3	20	306	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	ṭhitisuttaṃ
sn-5-3-3-3	sn-5-3-3-3	sn-5-3	20	308	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	parihānasuttaṃ
sn-5-3-3-4	sn-5-3-3-4	sn-5-3	20	310	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	suddhakasuttaṃ
sn-5-3-3-5	sn-5-3-3-5	sn-5-3	20	310	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	brāhmaṇasuttaṃ
sn-5-3-3-6	sn-5-3-3-6	sn-5-3	20	312	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	padesasuttaṃ
sn-5-3-3-7	sn-5-3-3-7	sn-5-3	20	312	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	samattasuttaṃ
sn-5-3-3-8	sn-5-3-3-8	sn-5-3	20	314	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	lokasuttaṃ
sn-5-3-3-9	sn-5-3-3-9	sn-5-3	20	314	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	sirivaḍḍhasuttaṃ
sn-5-3-3-10	sn-5-3-3-10	sn-5-3	20	318	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	sīlaṭṭhitivaggo	mānadinnasuttaṃ
sn-5-3-4-1	sn-5-3-4-1	sn-5-3	20	320	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	ananussutasuttaṃ
sn-5-3-4-2	sn-5-3-4-2	sn-5-3	20	320	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	virāgasuttaṃ
sn-5-3-4-3	sn-5-3-4-3	sn-5-3	20	322	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	viraddhasuttaṃ
sn-5-3-4-4	sn-5-3-4-4	sn-5-3	20	322	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	bhāvitasuttaṃ
sn-5-3-4-5	sn-5-3-4-5	sn-5-3	20	322	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	satosuttaṃ
sn-5-3-4-6	sn-5-3-4-6	sn-5-3	20	324	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	aññāsuttaṃ
sn-5-3-4-7	sn-5-3-4-7	sn-5-3	20	324	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	chandasuttaṃ
sn-5-3-4-8	sn-5-3-4-8	sn-5-3	20	324	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	pariññātasuttaṃ
sn-5-3-4-9	sn-5-3-4-9	sn-5-3	20	326	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	bhāvanāsuttaṃ
sn-5-3-4-10	sn-5-3-4-10	sn-5-3	20	326	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	ananussutavaggo	vibhaṅgasuttaṃ
sn-5-3-5-1	sn-5-3-5-1	sn-5-3	20	330	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	amatasuttaṃ
sn-5-3-5-2	sn-5-3-5-2	sn-5-3	20	330	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	samudayasuttaṃ
sn-5-3-5-3	sn-5-3-5-3	sn-5-3	20	330	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	maggasuttaṃ
sn-5-3-5-4	sn-5-3-5-4	sn-5-3	20	334	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	satosuttaṃ
sn-5-3-5-5	sn-5-3-5-5	sn-5-3	20	334	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	kusalarāsisuttaṃ
sn-5-3-5-6	sn-5-3-5-6	sn-5-3	20	334	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	pātimokkhasuttaṃ
sn-5-3-5-7	sn-5-3-5-7	sn-5-3	20	336	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	duccaritasuttaṃ
sn-5-3-5-8	sn-5-3-5-8	sn-5-3	20	338	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	mittasuttaṃ
sn-5-3-5-9	sn-5-3-5-9	sn-5-3	20	338	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	vedanāsuttaṃ
sn-5-3-5-10	sn-5-3-5-10	sn-5-3	20	338	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	amatavaggo	āsavasuttaṃ
sn-5-3-10-160	sn-5-3-10-160	sn-5-3	20	344	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	satipaṭṭhānasaṃyuttaṃ	oghavaggo	uddhambhāgiyasuttaṃ
sn-5-4-1-1	sn-5-4-1-1	sn-5-4	20	346	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	suddhakasuttaṃ
sn-5-4-1-2	sn-5-4-1-2	sn-5-4	20	346	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	sotasuttaṃ
sn-5-4-1-3	sn-5-4-1-3	sn-5-4	20	346	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	dutiya sotasuttaṃ
sn-5-4-1-4	sn-5-4-1-4	sn-5-4	20	346	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	arahantasuttaṃ
sn-5-4-1-5	sn-5-4-1-5	sn-5-4	20	348	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	dutiya arahantasuttaṃ
sn-5-4-1-6	sn-5-4-1-6	sn-5-4	20	348	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	samaṇa suttaṃ
sn-5-4-1-7	sn-5-4-1-7	sn-5-4	20	348	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	dutiya samaṇasuttaṃ
sn-5-4-1-8	sn-5-4-1-8	sn-5-4	20	350	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	daṭṭhabbasuttaṃ
sn-5-4-1-9	sn-5-4-1-9	sn-5-4	20	350	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	vibhaṅgasuttaṃ
sn-5-4-1-10	sn-5-4-1-10	sn-5-4	20	352	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	suddhakavaggo	dutiya vibhaṅgasuttaṃ
sn-5-4-2-1	sn-5-4-2-1	sn-5-4	20	356	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	paṭilābhasuttaṃ
sn-5-4-2-2	sn-5-4-2-2	sn-5-4	20	356	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	saṃkhittasuttaṃ
sn-5-4-2-3	sn-5-4-2-3	sn-5-4	20	356	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	dutiya saṃkhittasuttaṃ
sn-5-4-2-4	sn-5-4-2-4	sn-5-4	20	358	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	tatiya saṃkhittasuttaṃ
sn-5-4-2-5	sn-5-4-2-5	sn-5-4	20	358	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	vitthārasuttaṃ
sn-5-4-2-6	sn-5-4-2-6	sn-5-4	20	358	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	dutiya vitthārasuttaṃ
sn-5-4-2-7	sn-5-4-2-7	sn-5-4	20	360	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	tatiya vitthārasuttaṃ
sn-5-4-2-8	sn-5-4-2-8	sn-5-4	20	360	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	paṭipannasuttaṃ
sn-5-4-2-9	sn-5-4-2-9	sn-5-4	20	362	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	sampannasuttaṃ
sn-5-4-2-10	sn-5-4-2-10	sn-5-4	20	362	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	mudutaravaggo	āsavakkhayasuttaṃ
sn-5-4-3-1	sn-5-4-3-1	sn-5-4	20	364	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	punabbhavasuttaṃ
sn-5-4-3-2	sn-5-4-3-2	sn-5-4	20	364	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	jīvitindriyasuttaṃ
sn-5-4-3-3	sn-5-4-3-3	sn-5-4	20	364	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	aññindriyasuttaṃ
sn-5-4-3-4	sn-5-4-3-4	sn-5-4	20	366	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	ekabījīsuttaṃ
sn-5-4-3-5	sn-5-4-3-5	sn-5-4	20	366	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	suddhakasuttaṃ
sn-5-4-3-6	sn-5-4-3-6	sn-5-4	20	366	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	sotāpannasuttaṃ
sn-5-4-3-7	sn-5-4-3-7	sn-5-4	20	366	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	arahantasuttaṃ
sn-5-4-3-8	sn-5-4-3-8	sn-5-4	20	368	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	buddhasuttaṃ
sn-5-4-3-9	sn-5-4-3-9	sn-5-4	20	368	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	samaṇabrāhmaṇasuttaṃ
sn-5-4-3-10	sn-5-4-3-10	sn-5-4	20	368	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	chaḷindriyavaggo	dutiya samaṇabrāhmaṇasuttaṃ
sn-5-4-4-1	sn-5-4-4-1	sn-5-4	20	370	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	suddhakasuttaṃ
sn-5-4-4-2	sn-5-4-4-2	sn-5-4	20	370	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	sotāpannasuttaṃ
sn-5-4-4-3	sn-5-4-4-3	sn-5-4	20	370	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	arahantasuttaṃ
sn-5-4-4-4	sn-5-4-4-4	sn-5-4	20	372	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	samaṇabrāhmaṇasuttaṃ
sn-5-4-4-5	sn-5-4-4-5	sn-5-4	20	372	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	dutiya samaṇabrāhmaṇasuttaṃ
sn-5-4-4-6	sn-5-4-4-6	sn-5-4	20	372	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	vibhaṅgasuttaṃ
sn-5-4-4-7	sn-5-4-4-7	sn-5-4	20	374	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	dutiya vibhaṅgasuttaṃ
sn-5-4-4-8	sn-5-4-4-8	sn-5-4	20	374	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	tatiya vibhaṅgasuttaṃ
sn-5-4-4-9	sn-5-4-4-9	sn-5-4	20	376	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	kaṭṭhopamasuttaṃ
sn-5-4-4-10	sn-5-4-4-10	sn-5-4	20	378	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	sukhindriyavaggo	uppaṭipāṭikasuttaṃ
sn-5-4-5-1	sn-5-4-5-1	sn-5-4	20	384	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	jarāvaggo	jarāsuttaṃ
sn-5-4-5-2	sn-5-4-5-2	sn-5-4	20	384	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	jarāvaggo	uṇṇābhabrāhmaṇasuttaṃ
sn-5-4-5-3	sn-5-4-5-3	sn-5-4	20	386	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	jarāvaggo	sāketasuttaṃ
sn-5-4-5-4	sn-5-4-5-4	sn-5-4	20	388	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	jarāvaggo	pubbakoṭṭhakasuttaṃ
sn-5-4-5-5	sn-5-4-5-5	sn-5-4	20	392	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	jarāvaggo	pubbārāmasuttaṃ
sn-5-4-5-6	sn-5-4-5-6	sn-5-4	20	392	0	suttantapiṭake	saṃyuttanikāyo	mahāvaggo	indriyasaṃyuttaṃ	jarāvaggo	dutiya pubbārāmasuttaṃ
