edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cleaned	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path	bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta	status
	Aṅguttara Nikāya	AN	AN3.41-51	cūḷavagga 2			an3.1.5.1	Aṅguttaranikāyo	Tikanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	5. Cūḷavaggo	1. Sammukhībhāvasuttaṃ	41	1.0148	1.0174	1.015	1.019	romn/s0402m2.mul.xml	AN3.41	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.0.4.0.m	an3.41	Aṅguttara Nikāya 3.41	5. Cūḷavagga	Sammukhībhāvasutta	Present	Factors in making good karma.	https://suttacentral.net/an3.41	https://suttacentral.net/an3.41/pli/ms	https://suttacentral.net/an3.41/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.41_root-pli-ms.json	an 3. 1. 5. 1.	an-3-1-5-1	an-3	22	272	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	1. paṭhamo paṇṇāsako	5. cūlavaggo	3. 1. 5. 1.	ok
	Aṅguttara Nikāya	AN	AN3.52-61	brāhmaṇavagga 2			an3.2.1.1	Aṅguttaranikāyo	Tikanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	1. Brāhmaṇavaggo	1. Paṭhamadvebrāhmaṇasuttaṃ	52	1.0153	1.018	1.0155	1.0196	romn/s0402m2.mul.xml	AN3.52	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.1.0.0.m	an3.51	Aṅguttara Nikāya 3.51	6. Brāhmaṇavagga	Paṭhamadvebrāhmaṇasutta	Two Brahmins (1st)	You can begin to practice even late in life: advice to elderly brahmins.	https://suttacentral.net/an3.51	https://suttacentral.net/an3.51/pli/ms	https://suttacentral.net/an3.51/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.51_root-pli-ms.json	an 3. 2. 1. 1.	an-3-2-1-1	an-3-2	22	280	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	2. dutiyo paṇṇāsako	1. brāhmaṇavaggo	3. 2. 1. 1.	ok
	Aṅguttara Nikāya	AN	AN3.62-71	mahāvagga 05			an3.2.2.1	Aṅguttaranikāyo	Tikanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	2. Mahāvaggo	1. Titthāyatanādisuttaṃ	62	1.0173	1.0201	1.0173	1.0222	romn/s0402m2.mul.xml	AN3.62	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.1.1.0.m	an3.61	Aṅguttara Nikāya 3.61	7. Mahāvagga	Titthāyatanasutta	Sectarian Tenets	The beliefs that everything is caused by past karma, by a creator God, or by chance all lead to inaction. The Buddha teaches dependent origination.	https://suttacentral.net/an3.61	https://suttacentral.net/an3.61/pli/ms	https://suttacentral.net/an3.61/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.61_root-pli-ms.json	an 3. 2. 2. 1.	an-3-2-2-1	an-3-2	22	310	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	2. dutiyo paṇṇāsako	2. mahāvaggo	3. 2. 2. 1.	ok
	Aṅguttara Nikāya	AN	AN3.72-81	ānandavagga			an3.2.3.1	Aṅguttaranikāyo	Tikanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	3. Ānandavaggo	1. Channasuttaṃ	72	1.0216	1.0245	1.0215	1.0277	romn/s0402m2.mul.xml	AN3.72	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.1.2.0.m	an3.71	Aṅguttara Nikāya 3.71	8. Ānandavagga	Channasutta	With Channa	Why should we give up greed, hate, and delusion?	https://suttacentral.net/an3.71	https://suttacentral.net/an3.71/pli/ms	https://suttacentral.net/an3.71/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.71_root-pli-ms.json	an 3. 2. 3. 1.	an-3-2-3-1	an-3-2	22	382	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	2. dutiyo paṇṇāsako	3. ānandavaggo	3. 2. 3. 1.	ok
	Aṅguttara Nikāya	AN	AN3.82-92	samaṇavagga 1			an3.2.4.1	Aṅguttaranikāyo	Tikanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	4. Samaṇavaggo	1. Samaṇasuttaṃ	82	1.0229	1.0259	1.0228	1.0294	romn/s0402m2.mul.xml	AN3.82	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.1.3.0.m	an3.81	Aṅguttara Nikāya 3.81	9. Samaṇavagga	Samaṇasutta	Ascetics	The duties of an ascetic.	https://suttacentral.net/an3.81	https://suttacentral.net/an3.81/pli/ms	https://suttacentral.net/an3.81/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.81_root-pli-ms.json	an 3. 2. 4. 1.	an-3-2-4-1	an-3-2	22	406	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	2. dutiyo paṇṇāsako	4. samaṇavaggo	3. 2. 4. 1.	ok
	Aṅguttara Nikāya	AN	AN3.93-103	loṇakapallavagga	loṇapallavagga; loṇaphalavagga		an3.2.5.1	Aṅguttaranikāyo	Tikanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	5. Loṇakapallavaggo	1. Accāyikasuttaṃ	93	1.0241	1.0272	1.0239	1.0308	romn/s0402m2.mul.xml	AN3.93	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.1.4.0.m	an3.92	Aṅguttara Nikāya 3.92	10. Loṇakapallavagga	Accāyikasutta	Urgent	Neither a farmer or a mendicant makes their work bear fruit any faster just by wishing for it.	https://suttacentral.net/an3.92	https://suttacentral.net/an3.92/pli/ms	https://suttacentral.net/an3.92/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.92_root-pli-ms.json	an 3. 2. 5. 1.	an-3-2-5-1	an-3-2	22	426	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	2. dutiyo paṇṇāsako	5. loṇaphala vaggo	3. 2. 5. 1.	ok
	Aṅguttara Nikāya	AN	AN3.104-113	sambodhavagga			an3.3.1.1	Aṅguttaranikāyo	Tikanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	1. Sambodhavaggo	1. Pubbevasambodhasuttaṃ	104	1.026	1.0291	1.0258	1.0331	romn/s0402m2.mul.xml	AN3.104	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.2.0.0.m	an3.103	Aṅguttara Nikāya 3.103	11. Sambodhavagga	Pubbevasambodhasutta	Before Awakening	Before awakening, Siddhattha reflected on gratification, danger and escape in the world.	https://suttacentral.net/an3.103	https://suttacentral.net/an3.103/pli/ms	https://suttacentral.net/an3.103/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.103_root-pli-ms.json	an 3. 3. 1. 1.	an-3-3-1-1	an-3-3	22	460	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	3. tatiyo paṇṇāsako	1. sambodhivaggo	3. 3. 1. 1.	ok
	Aṅguttara Nikāya	AN	AN3.114-123	āpāyikavagga			an3.3.2.1	Aṅguttaranikāyo	Tikanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	2. Āpāyikavaggo	1. Āpāyikasuttaṃ	114	1.0269	1.0299	1.0265	1.0341	romn/s0402m2.mul.xml	AN3.114	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.2.1.0.m	an3.113	Aṅguttara Nikāya 3.113	12. Āpāyikavagga	Āpāyikasutta	Bound for Loss	Hypocrisy leads to downfall.	https://suttacentral.net/an3.113	https://suttacentral.net/an3.113/pli/ms	https://suttacentral.net/an3.113/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.113_root-pli-ms.json	an 3. 2. 2. 1.	an-3-2-2-1	an-3-3	22	474	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	3. tatiyo paṇṇāsako	2. āpāyika vaggo	3. 2. 2. 1.	ok
	Aṅguttara Nikāya	AN	AN3.124-133	kusināravagga			an3.3.3.1	Aṅguttaranikāyo	Tikanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	3. Kusināravaggo	1. Kusinārasuttaṃ	124	1.0277	1.0308	1.0273	1.0353	romn/s0402m2.mul.xml	AN3.124	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.2.2.0.m	an3.123	Aṅguttara Nikāya 3.123	13. Kusināravagga	Kusinārasutta	At Kusinārā	What a mendicant thinks about the food they’re offered.	https://suttacentral.net/an3.123	https://suttacentral.net/an3.123/pli/ms	https://suttacentral.net/an3.123/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.123_root-pli-ms.json	an 3. 3. 3. 1.	an-3-3-3-1	an-3-3	22	494	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	3. tatiyo paṇṇāsako	3. bharaṇḍu vaggo	3. 3. 3. 1.	ok
	Aṅguttara Nikāya	AN	AN3.134-146	yodhājīvavagga 1			an3.3.4.1	Aṅguttaranikāyo	Tikanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	4. Yodhājīvavaggo	1. Yodhājīvasuttaṃ	134	1.0287	1.0319	1.0284	1.0366	romn/s0402m2.mul.xml	AN3.134	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.2.3.0.m	an3.133	Aṅguttara Nikāya 3.133	14. Yodhājīvavagga	Yodhājīvasutta	A Warrior	Three ways a mendicant is like a king’s warrior.	https://suttacentral.net/an3.133	https://suttacentral.net/an3.133/pli/ms	https://suttacentral.net/an3.133/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.133_root-pli-ms.json	an 3. 3. 4. 1.	an-3-3-4-1	an-3-3	22	512	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	3. tatiyo paṇṇāsako	4. yodhājīvavaggo	3. 3. 4. 1.	ok
	Aṅguttara Nikāya	AN	AN3.147-156	maṅgalavagga			an3.3.5.1	Aṅguttaranikāyo	Tikanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	5. Maṅgalavaggo	1. Akusalasuttaṃ	147	1.0296	1.0328	1.0292	1.0376	romn/s0402m2.mul.xml	AN3.147	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.2.0.0.2.4.0.m	an3.146	Aṅguttara Nikāya 3.146	15. Maṅgalavagga	Akusalasutta	Unskillful	Wholesome and unwholesome deeds determine rebirth.	https://suttacentral.net/an3.146	https://suttacentral.net/an3.146/pli/ms	https://suttacentral.net/an3.146/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an3/an3.146_root-pli-ms.json	an 3. 3. 5. 1.	an-3-3-5-1	an-3-3	22	526	0	suttantapiṭake	aṅguttaranikāyo	paṭhamo bhāgo	3. tikanipāto	3. tatiyo paṇṇāsako	5. maṅgala vaggo	3. 3. 5. 1.	ok
	Aṅguttara Nikāya	AN	AN4.1-10	bhaṇḍagāmavagga			an4.1.1.1	Aṅguttaranikāyo	Catukkanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	1. Bhaṇḍagāmavaggo	1. Anubuddhasuttaṃ	1	1.0307	1.0001	2.0001	2.0001	romn/s0402m3.mul.xml	AN4.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.0.0.0.m	an4.1	Aṅguttara Nikāya 4.1	1. Bhaṇḍagāmavagga	Anubuddhasutta	Understood	Both the Buddha and his disciples have been reborn for a long time due to ignorance.	https://suttacentral.net/an4.1	https://suttacentral.net/an4.1/pli/ms	https://suttacentral.net/an4.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.1_root-pli-ms.json	an 4. 1. 1. 1.	an-4-1-1-1	an-4	23	2	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	1. paṭhamo paṇṇāsako	1. bhaṇḍagāmavaggo	1. anubuddhasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.11-20	caravagga			an4.1.2.1	Aṅguttaranikāyo	Catukkanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	2. Caravaggo	1. Carasuttaṃ	11	1.0319	1.0014	2.0013	2.0016	romn/s0402m3.mul.xml	AN4.11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.0.1.0.m	an4.11	Aṅguttara Nikāya 4.11	2. Caravagga	Carasutta	Walking	A mendicant gets rid of unwholesome states right away, in whatever posture they happen to be in.	https://suttacentral.net/an4.11	https://suttacentral.net/an4.11/pli/ms	https://suttacentral.net/an4.11/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.11_root-pli-ms.json	an 4. 1. 2. 1.	an-4-1-2-1	an-4	23	26	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	1. paṭhamo paṇṇāsako	2. caravaggo	1. carattasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.21-30	uruvelavagga			an4.1.3.1	Aṅguttaranikāyo	Catukkanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	3. Uruvelavaggo	1. Paṭhamauruvelasuttaṃ	21	1.0327	1.0023	2.0019	2.0025	romn/s0402m3.mul.xml	AN4.21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.0.2.0.m	an4.21	Aṅguttara Nikāya 4.21	3. Uruvelavagga	Paṭhamauruvelasutta	At Uruvelā (1st)	Who should the Buddha revere?	https://suttacentral.net/an4.21	https://suttacentral.net/an4.21/pli/ms	https://suttacentral.net/an4.21/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.21_root-pli-ms.json	an 4. 1. 3. 1.	an-4-1-3-1	an-4	23	42	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	1. paṭhamo paṇṇāsako	3. uruvelavaggo	1. paṭhama uruvelasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.31-40	cakkavagga			an4.1.4.1	Aṅguttaranikāyo	Catukkanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	4. Cakkavaggo	1. Cakkasuttaṃ	31	1.034	1.0037	2.0031	2.0041	romn/s0402m3.mul.xml	AN4.31	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.0.3.0.m	an4.31	Aṅguttara Nikāya 4.31	4. Cakkavagga	Cakkasutta	Situations	Living in a suitable region, relying on good people, right determination, and past good karma.	https://suttacentral.net/an4.31	https://suttacentral.net/an4.31/pli/ms	https://suttacentral.net/an4.31/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.31_root-pli-ms.json	an 4. 1. 4. 1.	an-4-1-4-1	an-4	23	66	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	1. paṭhamo paṇṇāsako	4. cakkavaggo	1. cakkasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.41-50	rohitassavagga			an4.1.5.1	Aṅguttaranikāyo	Catukkanipātapāḷi	1. Paṭhamapaṇṇāsakaṃ	5. Rohitassavaggo	1. Samādhibhāvanāsuttaṃ	41	1.0353	1.005	2.0044	2.0056	romn/s0402m3.mul.xml	AN4.41	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.0.4.0.m	an4.41	Aṅguttara Nikāya 4.41	5. Rohitassavagga	Samādhibhāvanāsutta	Ways of Developing Immersion Further	Developing convergence for pleasure, understanding, mindfulness, and ending defilements.	https://suttacentral.net/an4.41	https://suttacentral.net/an4.41/pli/ms	https://suttacentral.net/an4.41/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.41_root-pli-ms.json	an 4. 1. 5. 1.	an-4-1-5-1	an-4	23	88	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	1. paṭhamo paṇṇāsako	5. rohitassavaggo	1. samādhibhāvanāsuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.51-60	puññābhisandavagga 2			an4.2.1.1	Aṅguttaranikāyo	Catukkanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	1. Puññābhisandavaggo	1. Paṭhamapuññābhisandasuttaṃ	51	1.0364	1.0062	2.0054	2.007	romn/s0402m3.mul.xml	AN4.51	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.1.0.0.m	an4.51	Aṅguttara Nikāya 4.51	6. Puññābhisandavagga	Paṭhamapuññābhisandasutta	Overflowing Merit	When a mendicant meditates using an offering, merit overflows for the donor.	https://suttacentral.net/an4.51	https://suttacentral.net/an4.51/pli/ms	https://suttacentral.net/an4.51/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.51_root-pli-ms.json	an 4. 2. 1. 1.	an-4-2-1-1	an-4-2	23	106	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	2. dutiyo paṇṇāsako	1. puññābhisandavaggo	1. paṭhamapuññābhisandasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.61-70	pattakammavagga			an4.2.2.1	Aṅguttaranikāyo	Catukkanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	2. Pattakammavaggo	1. Pattakammasuttaṃ	61	1.0376	1.0075	2.0065	2.0085	romn/s0402m3.mul.xml	AN4.61	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.1.1.0.m	an4.61	Aṅguttara Nikāya 4.61	7. Pattakammavagga	Pattakammasutta	Fitting Deeds	Four things that are desirable, but hard to get; and how to get them through deeds of substance.	https://suttacentral.net/an4.61	https://suttacentral.net/an4.61/pli/ms	https://suttacentral.net/an4.61/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.61_root-pli-ms.json	an 4. 2. 2. 1.	an-4-2-2-1	an-4-2	23	124	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	2. dutiyo paṇṇāsako	2. pattakammavaggo	1. pattakammasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.71-80	apaṇṇakavagga			an4.2.3.1	Aṅguttaranikāyo	Catukkanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	3. Apaṇṇakavaggo	1. Padhānasuttaṃ	71	1.0388	1.0088	2.0076	2.0099	romn/s0402m3.mul.xml	AN4.71	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.1.2.0.m	an4.71	Aṅguttara Nikāya 4.71	8. Apaṇṇakavagga	Padhānasutta	Effort	Unfailing practices: morality, learning, energy, and wisdom.	https://suttacentral.net/an4.71	https://suttacentral.net/an4.71/pli/ms	https://suttacentral.net/an4.71/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.71_root-pli-ms.json	an 4. 2. 3. 1.	an-4-2-3-1	an-4-2	23	144	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	2. dutiyo paṇṇāsako	3. apaṇṇakavaggo	1. padhāna-apaṇṇaka paṭipadāsuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.81-90	macalavagga			an4.2.4.1	Aṅguttaranikāyo	Catukkanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	4. Macalavaggo	1. Pāṇātipātasuttaṃ	81	1.0395	1.0096	2.0083	2.0107	romn/s0402m3.mul.xml	AN4.81	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.1.3.0.m	an4.81	Aṅguttara Nikāya 4.81	9. Macalavagga	Pāṇātipātasutta	Killing Living Creatures	Precepts lead to heaven or hell.	https://suttacentral.net/an4.81	https://suttacentral.net/an4.81/pli/ms	https://suttacentral.net/an4.81/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.81_root-pli-ms.json	an 4. 2. 4. 1.	an-4-2-4-1	an-4-2	23	158	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	2. dutiyo paṇṇāsako	4. macalavaggo	1. pāṇātipātisuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.91-100	asuravagga			an4.2.5.1	Aṅguttaranikāyo	Catukkanipātapāḷi	2. Dutiyapaṇṇāsakaṃ	5. Asuravaggo	1. Asurasuttaṃ	91	1.0403	1.0105	2.0091	2.0119	romn/s0402m3.mul.xml	AN4.91	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.1.4.0.m	an4.91	Aṅguttara Nikāya 4.91	10. Asuravagga	Asurasutta	Titans	Demons and gods.	https://suttacentral.net/an4.91	https://suttacentral.net/an4.91/pli/ms	https://suttacentral.net/an4.91/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.91_root-pli-ms.json	an 4. 2. 5. 1.	an-4-2-5-1	an-4-2	23	174	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	2. dutiyo paṇṇāsako	5. asuravaggo	1. asurasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.101-110	valāhakavagga			an4.3.1.1	Aṅguttaranikāyo	Catukkanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	1. Valāhakavaggo	1. Paṭhamavalāhakasuttaṃ	101	1.0415	1.0116	2.0101	2.0134	romn/s0402m3.mul.xml	AN4.101	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.2.0.0.m	an4.101	Aṅguttara Nikāya 4.101	11. Valāhakavagga	Paṭhamavalāhakasutta	Clouds (1st)	Four people similar to clouds.	https://suttacentral.net/an4.101	https://suttacentral.net/an4.101/pli/ms	https://suttacentral.net/an4.101/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.101_root-pli-ms.json	an 4. 3. 1. 1.	an-4-3-1-1	an-4-3	23	196	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	3. tatiyo paṇṇāsako	1. valāhakavaggo	1. paṭhamavalāhakasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.111-120	kesivagga			an4.3.2.1	Aṅguttaranikāyo	Catukkanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	2. Kesivaggo	1. Kesisuttaṃ	111	1.0426	1.0128	2.0111	2.015	romn/s0402m3.mul.xml	AN4.111	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.2.1.0.m	an4.111	Aṅguttara Nikāya 4.111	12. Kesivagga	Kesisutta	With Kesi	Guiding people like horses: sometimes, strictly, sometimes gently. And sometimes you have to kill them.	https://suttacentral.net/an4.111	https://suttacentral.net/an4.111/pli/ms	https://suttacentral.net/an4.111/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.111_root-pli-ms.json	an 4. 3. 2. 1.	an-4-3-2-1	an-4-3	23	218	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	3. tatiyo paṇṇāsako	2. kesivaggo	1. kesisuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.121-130	bhayavagga			an4.3.3.1	Aṅguttaranikāyo	Catukkanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	3. Bhayavaggo	1. Attānuvādasuttaṃ	121	1.0436	1.0138	2.0121	2.0162	romn/s0402m3.mul.xml	AN4.121	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.2.2.0.m	an4.121	Aṅguttara Nikāya 4.121	13. Bhayavagga	Attānuvādasutta	Guilt	The fears of guilt, shame, punishment, and rebirth in a bad place.	https://suttacentral.net/an4.121	https://suttacentral.net/an4.121/pli/ms	https://suttacentral.net/an4.121/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.121_root-pli-ms.json	an 4. 3. 3. 1.	an-4-3-3-1	an-4-3	23	234	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	3. tatiyo paṇṇāsako	3. bhayavaggo	1. bhayasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.131-140	puggalavagga 3			an4.3.4.1	Aṅguttaranikāyo	Catukkanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	4. Puggalavaggo	1. Saṃyojanasuttaṃ	131	1.045	1.0152	2.0133	2.018	romn/s0402m3.mul.xml	AN4.131	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.2.3.0.m	an4.131	Aṅguttara Nikāya 4.131	14. Puggalavagga	Saṁyojanasutta	Fetters	People who have given up various fetters.	https://suttacentral.net/an4.131	https://suttacentral.net/an4.131/pli/ms	https://suttacentral.net/an4.131/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.131_root-pli-ms.json	an 4. 3. 4. 1.	an-4-3-4-1	an-4-3	23	258	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	3. tatiyo paṇṇāsako	4. puggalavaggo	1. saṃyojanapuggalasuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.141-150	ābhāvagga			an4.3.5.1	Aṅguttaranikāyo	Catukkanipātapāḷi	3. Tatiyapaṇṇāsakaṃ	5. Ābhāvaggo	1. Ābhāsuttaṃ	141	1.0456	1.0159	2.0139	2.0187	romn/s0402m3.mul.xml	AN4.141	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.2.4.0.m	an4.141	Aṅguttara Nikāya 4.141	15. Ābhāvagga	Ābhāsutta	Brightness	The brightness of the moon, sun, fire, and wisdom.	https://suttacentral.net/an4.141	https://suttacentral.net/an4.141/pli/ms	https://suttacentral.net/an4.141/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.141_root-pli-ms.json	an 4. 3. 5. 1.	an-4-3-5-1	an-4-3	23	268	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	3. tatiyo paṇṇāsako	5. ābhāvaggo	1. ābhāsuttaṃ	ok
	Aṅguttara Nikāya	AN	AN4.151-160	indriyavagga			an4.4.1.1	Aṅguttaranikāyo	Catukkanipātapāḷi	4. Catutthapaṇṇāsakaṃ	1. Indriyavaggo	1. Indriyasuttaṃ	151	1.0458	1.0162	2.0141	2.0189	romn/s0402m3.mul.xml	AN4.151	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.3.0.0.3.0.0.m	an4.151	Aṅguttara Nikāya 4.151	16. Indriyavagga	Indriyasutta	Faculties	The faculties of faith, energy, mindfulness, and convergence.	https://suttacentral.net/an4.151	https://suttacentral.net/an4.151/pli/ms	https://suttacentral.net/an4.151/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an4/an4.151_root-pli-ms.json	an 4. 4. 1. 1.	an-4-4-1-1	an-4-4	23	274	0	suttantapiṭake	aṅguttaranikāyo	dutiyo bhāgo	4. catukkanipāto	4. catuttho paṇṇāsako	1. indriyavaggo	1. indriyasuttaṃ	ok
